tab 	pmag_specimens
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_n	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_flag	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
	This study	unknown	Z64.5	Z64	Z64.5a	Z64.5a:LP-DIR-T	hargrave 2016-06-14 11:55:52	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	473	373	K		4	LOW	u	82.4	33.2	l	g	20.6	1.5	3	0
	This study	unknown	Z64.5	Z64	Z64.5a	Z64.5a:LP-DIR-T	hargrave 2016-06-14 11:55:52	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	748	573	K		4	MID	u	139.6	117.1	l	g	-83.5	1.9	6	0
	This study	unknown	Z64.5	Z64	Z64.5a	Z64.5a:LP-DIR-T	hargrave 2016-06-14 11:55:52	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	855	828	K		4	MAG	u	5.0	296.1	l	g	53.7	16.5	8	0
	This study	unknown	Z64.5	Z64	Z64.5a	Z64.5a:LP-DIR-T	hargrave 2016-06-14 11:55:52	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	863	K		4	HEM	u	5.0	288.8	l	g	51.2	4.7	8	0
	This study	unknown	Z64.5	Z64	Z64.5a	Z64.5a:LP-DIR-T	hargrave 2016-06-14 11:55:52	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	473	373	K		4	LOW	u	82.4	41.4	l	g	55.6	1.5	3	100
	This study	unknown	Z64.5	Z64	Z64.5a	Z64.5a:LP-DIR-T	hargrave 2016-06-14 11:55:52	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	748	573	K		4	MID	u	139.6	32.2	l	g	-54.0	1.9	6	100
	This study	unknown	Z64.5	Z64	Z64.5a	Z64.5a:LP-DIR-T	hargrave 2016-06-14 11:55:52	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	855	828	K		4	MAG	u	5.0	254.8	l	g	42.9	16.5	8	100
	This study	unknown	Z64.5	Z64	Z64.5a	Z64.5a:LP-DIR-T	hargrave 2016-06-14 11:55:52	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	863	K		4	HEM	u	5.0	253.6	l	g	37.9	4.7	8	100
	This study	unknown	Z64.6	Z64	Z64.6a	Z64.6a:LP-DIR-T	hargrave 2016-06-14 11:57:45	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	473	373	K		4	LOW	u	83.6	140.6	l	g	-19.0	3.3	3	-1
	This study	unknown	Z64.6	Z64	Z64.6a	Z64.6a:LP-DIR-T	hargrave 2016-06-14 11:57:45	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	788	623	K		4	MID	u	132.2	0.4	l	g	-63.0	5.6	6	-1
	This study	unknown	Z64.6	Z64	Z64.6a	Z64.6a:LP-DIR-T	hargrave 2016-06-14 11:57:45	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	855	828	K		4	MAG	u	11.5	90.8	l	g	47.0	18.4	8	-1
	This study	unknown	Z64.6	Z64	Z64.6a	Z64.6a:LP-DIR-T	hargrave 2016-06-14 11:57:45	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	855	K		4	HEM	u	1.5	95.8	l	g	60.0	4.9	10	-1
	This study	unknown	Z64.6	Z64	Z64.6a	Z64.6a:LP-DIR-T	hargrave 2016-06-14 11:57:45	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	473	373	K		4	LOW	u	83.6	13.6	l	g	4.0	3.3	3	0
	This study	unknown	Z64.6	Z64	Z64.6a	Z64.6a:LP-DIR-T	hargrave 2016-06-14 11:57:45	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	788	623	K		4	MID	u	132.2	45.5	l	g	-88.0	5.6	6	0
	This study	unknown	Z64.6	Z64	Z64.6a	Z64.6a:LP-DIR-T	hargrave 2016-06-14 11:57:45	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	855	828	K		4	MAG	u	11.5	293.5	l	g	40.1	18.4	8	0
	This study	unknown	Z64.6	Z64	Z64.6a	Z64.6a:LP-DIR-T	hargrave 2016-06-14 11:57:45	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	855	K		4	HEM	u	1.5	283.5	l	g	51.4	4.9	10	0
	This study	unknown	Z64.6	Z64	Z64.6a	Z64.6a:LP-DIR-T	hargrave 2016-06-14 11:57:45	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	473	373	K		4	LOW	u	83.6	11.3	l	g	39.8	3.3	3	100
	This study	unknown	Z64.6	Z64	Z64.6a	Z64.6a:LP-DIR-T	hargrave 2016-06-14 11:57:45	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	788	623	K		4	MID	u	132.2	22.6	l	g	-51.9	5.6	6	100
	This study	unknown	Z64.6	Z64	Z64.6a	Z64.6a:LP-DIR-T	hargrave 2016-06-14 11:57:45	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	855	828	K		4	MAG	u	11.5	266.3	l	g	32.6	18.4	8	100
	This study	unknown	Z64.6	Z64	Z64.6a	Z64.6a:LP-DIR-T	hargrave 2016-06-14 11:57:45	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	855	K		4	HEM	u	1.5	250.6	l	g	35.6	4.9	10	100
	This study	unknown	Z64.7	Z64	Z64.7a	Z64.7a:LP-DIR-T	hargrave 2016-06-14 12:01:37	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	855	K		2	HEM	u	8.9	236.3	l	g	33.7	10.4	10	-1
	This study	unknown	Z64.7	Z64	Z64.7a	Z64.7a:LP-DIR-T	hargrave 2016-06-14 12:01:37	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	828	623	K		2	MID	u	145.4	26.6	l	g	-66.7	15.9	10	-1
	This study	unknown	Z64.7	Z64	Z64.7a	Z64.7a:LP-DIR-T	hargrave 2016-06-14 12:01:37	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	855	K		2	HEM	u	8.9	276.6	l	g	44.3	10.4	10	0
	This study	unknown	Z64.7	Z64	Z64.7a	Z64.7a:LP-DIR-T	hargrave 2016-06-14 12:01:37	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	828	623	K		2	MID	u	145.4	132.7	l	g	-79.1	15.9	10	0
	This study	unknown	Z64.7	Z64	Z64.7a	Z64.7a:LP-DIR-T	hargrave 2016-06-14 12:01:37	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	855	K		2	HEM	u	8.9	252.4	l	g	27.2	10.4	10	100
	This study	unknown	Z64.7	Z64	Z64.7a	Z64.7a:LP-DIR-T	hargrave 2016-06-14 12:01:37	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	828	623	K		2	MID	u	145.4	39.8	l	g	-56.4	15.9	10	100
	This study	unknown	Z64.8	Z64	Z64.8a	Z64.8a:LP-DIR-T	hargrave 2016-06-14 12:03:10	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	473	373	K		3	LOW	u	117.8	15.9	l	g	20.0	26.9	3	-1
	This study	unknown	Z64.8	Z64	Z64.8a	Z64.8a:LP-DIR-T	hargrave 2016-06-14 12:03:10	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	823	623	K		3	MID	u	147.8	29.3	l	g	-56.7	20.3	9	-1
	This study	unknown	Z64.8	Z64	Z64.8a	Z64.8a:LP-DIR-T	hargrave 2016-06-14 12:03:10	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-3.4.1	948	855	K		3	HEM	u	5.9	230.5	l	g	30.8	12.6	10	-1
	This study	unknown	Z64.8	Z64	Z64.8a	Z64.8a:LP-DIR-T	hargrave 2016-06-14 12:03:10	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	473	373	K		3	LOW	u	117.8	49.8	l	g	-8.9	26.9	3	0
	This study	unknown	Z64.8	Z64	Z64.8a	Z64.8a:LP-DIR-T	hargrave 2016-06-14 12:03:10	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	823	623	K		3	MID	u	147.8	125.4	l	g	-74.4	20.3	9	0
	This study	unknown	Z64.8	Z64	Z64.8a	Z64.8a:LP-DIR-T	hargrave 2016-06-14 12:03:10	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-3.4.1	948	855	K		3	HEM	u	5.9	286.6	l	g	45.8	12.6	10	0
	This study	unknown	Z64.8	Z64	Z64.8a	Z64.8a:LP-DIR-T	hargrave 2016-06-14 12:03:10	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	473	373	K		3	LOW	u	117.8	52.1	l	g	22.7	26.9	3	100
	This study	unknown	Z64.8	Z64	Z64.8a	Z64.8a:LP-DIR-T	hargrave 2016-06-14 12:03:10	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	823	623	K		3	MID	u	147.8	48.0	l	g	-54.7	20.3	9	100
	This study	unknown	Z64.8	Z64	Z64.8a	Z64.8a:LP-DIR-T	hargrave 2016-06-14 12:03:10	LP-DIR-T:DE-BFL-O:DA-DIR-TILT	pmagpy-3.4.1	948	855	K		3	HEM	u	5.9	257.2	l	g	33.0	12.6	10	100
	This study	unknown	Z65.1	Z65	Z65.1a	Z65.1a:LP-DIR-T	hargrave 2016-06-14 12:04:45	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	373	77	K		4	LOW	u	136.4	142.4	l	g	35.0	6.6	3	-1
	This study	unknown	Z65.1	Z65	Z65.1a	Z65.1a:LP-DIR-T	hargrave 2016-06-14 12:04:45	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	855	803	K		4	MAG	u	25.6	48.8	l	g	-39.0	18.0	10	-1
	This study	unknown	Z65.1	Z65	Z65.1a	Z65.1a:LP-DIR-T	hargrave 2016-06-14 12:04:45	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	863	K		4	HEM	u	7.7	14.8	l	g	-64.7	5.3	7	-1
	This study	unknown	Z65.1	Z65	Z65.1a	Z65.1a:LP-DIR-T	hargrave 2016-06-14 12:04:45	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	748	623	K		4	MID	u	22.8	359.8	l	g	-42.2	9.6	5	-1
	This study	unknown	Z65.1	Z65	Z65.1a	Z65.1a:LP-DIR-T	hargrave 2016-06-14 12:04:45	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	373	77	K		4	LOW	u	136.4	60.6	l	g	59.6	6.6	3	0
	This study	unknown	Z65.1	Z65	Z65.1a	Z65.1a:LP-DIR-T	hargrave 2016-06-14 12:04:45	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	855	803	K		4	MAG	u	25.6	89.6	l	g	-51.6	18.0	10	0
	This study	unknown	Z65.1	Z65	Z65.1a	Z65.1a:LP-DIR-T	hargrave 2016-06-14 12:04:45	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	863	K		4	HEM	u	7.7	147.4	l	g	-60.0	5.3	7	0
	This study	unknown	Z65.1	Z65	Z65.1a	Z65.1a:LP-DIR-T	hargrave 2016-06-14 12:04:45	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	748	623	K		4	MID	u	22.8	161.6	l	g	-83.8	9.6	5	0
	This study	unknown	Z65.1	Z65	Z65.1a	Z65.1a:LP-DIR-T	hargrave 2016-06-14 12:04:45	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	373	77	K		4	LOW	u	136.4	142.3	l	g	67.9	6.6	3	100
	This study	unknown	Z65.1	Z65	Z65.1a	Z65.1a:LP-DIR-T	hargrave 2016-06-14 12:04:45	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	855	803	K		4	MAG	u	25.6	62.9	l	g	-29.8	18.0	10	100
	This study	unknown	Z65.1	Z65	Z65.1a	Z65.1a:LP-DIR-T	hargrave 2016-06-14 12:04:45	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	863	K		4	HEM	u	7.7	77.1	l	g	-60.8	5.3	7	100
	This study	unknown	Z65.1	Z65	Z65.1a	Z65.1a:LP-DIR-T	hargrave 2016-06-14 12:04:45	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	748	623	K		4	MID	u	22.8	28.7	l	g	-58.3	9.6	5	100
	This study	unknown	Z65.2	Z65	Z65.2a	Z65.2a:LP-DIR-T	hargrave 2016-06-10 10:41:56	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	373	77	K		3	LOW	u	138.7	127.5	l	g	73.5	13.5	3	-1
	This study	unknown	Z65.2	Z65	Z65.2a	Z65.2a:LP-DIR-T	hargrave 2016-06-10 10:41:56	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	849	818	K		3	MAG	u	20.2	40.9	l	g	-48.6	32.5	7	-1
	This study	unknown	Z65.2	Z65	Z65.2a	Z65.2a:LP-DIR-T	hargrave 2016-06-10 10:41:56	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	858	K		3	HEM	u	2.5	69.1	l	g	-57.8	2.0	9	-1
	This study	unknown	Z65.2	Z65	Z65.2a	Z65.2a:LP-DIR-T	hargrave 2016-06-10 10:41:56	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	373	77	K		3	LOW	u	138.7	65.3	l	g	69.7	13.5	3	0
	This study	unknown	Z65.2	Z65	Z65.2a	Z65.2a:LP-DIR-T	hargrave 2016-06-10 10:41:56	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	849	818	K		3	MAG	u	20.2	99.5	l	g	-63.3	32.5	7	0
	This study	unknown	Z65.2	Z65	Z65.2a	Z65.2a:LP-DIR-T	hargrave 2016-06-10 10:41:56	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	858	K		3	HEM	u	2.5	137.0	l	g	-57.6	2.0	9	0
	This study	unknown	Z65.2	Z65	Z65.2a	Z65.2a:LP-DIR-T	hargrave 2016-06-10 10:41:56	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	373	77	K		3	LOW	u	138.7	166.7	l	g	64.7	13.5	3	100
	This study	unknown	Z65.2	Z65	Z65.2a	Z65.2a:LP-DIR-T	hargrave 2016-06-10 10:41:56	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	849	818	K		3	MAG	u	20.2	57.4	l	g	-41.9	32.5	7	100
	This study	unknown	Z65.2	Z65	Z65.2a	Z65.2a:LP-DIR-T	hargrave 2016-06-10 10:41:56	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	858	K		3	HEM	u	2.5	78.4	l	g	-55.0	2.0	9	100
	This study	unknown	Z65.3	Z65	Z65.3a	Z65.3a:LP-DIR-T	hargrave 2016-06-10 10:43:38	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	373	77	K		3	LOW	u	136.7	120.4	l	g	46.1	6.6	3	-1
	This study	unknown	Z65.3	Z65	Z65.3a	Z65.3a:LP-DIR-T	hargrave 2016-06-10 10:43:38	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	852	803	K		3	MAG	u	15.5	20.4	l	g	-84.1	21.0	10	-1
	This study	unknown	Z65.3	Z65	Z65.3a	Z65.3a:LP-DIR-T	hargrave 2016-06-10 10:43:38	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	858	K		3	HEM	u	1.1	211.1	l	g	-81.2	1.6	9	-1
	This study	unknown	Z65.3	Z65	Z65.3a	Z65.3a:LP-DIR-T	hargrave 2016-06-10 10:43:38	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	373	77	K		3	LOW	u	136.7	41.2	l	g	53.2	6.6	3	0
	This study	unknown	Z65.3	Z65	Z65.3a	Z65.3a:LP-DIR-T	hargrave 2016-06-10 10:43:38	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	803	K		3	MAG	u	15.5	127.0	l	g	-68.4	21.0	10	0
	This study	unknown	Z65.3	Z65	Z65.3a	Z65.3a:LP-DIR-T	hargrave 2016-06-10 10:43:38	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	858	K		3	HEM	u	1.1	140.6	l	g	-55.2	1.6	9	0
	This study	unknown	Z65.3	Z65	Z65.3a	Z65.3a:LP-DIR-T	hargrave 2016-06-10 10:43:38	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	373	77	K		3	LOW	u	136.7	116.5	l	g	78.1	6.6	3	100
	This study	unknown	Z65.3	Z65	Z65.3a	Z65.3a:LP-DIR-T	hargrave 2016-06-10 10:43:38	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	803	K		3	MAG	u	15.5	58.2	l	g	-54.1	21.0	10	100
	This study	unknown	Z65.3	Z65	Z65.3a	Z65.3a:LP-DIR-T	hargrave 2016-06-10 10:43:38	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	858	K		3	HEM	u	1.1	83.7	l	g	-55.9	1.6	9	100
	This study	unknown	Z65.4	Z65	Z65.4a	Z65.4a:LP-DIR-T	hargrave 2016-06-10 10:45:17	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	373	77	K		3	LOW	u	149.0	105.1	l	g	83.2	37.4	3	-1
	This study	unknown	Z65.4	Z65	Z65.4a	Z65.4a:LP-DIR-T	hargrave 2016-06-10 10:45:17	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	803	623	K		3	MID	u	7.6	60.5	l	g	-62.2	10.7	7	-1
	This study	unknown	Z65.4	Z65	Z65.4a	Z65.4a:LP-DIR-T	hargrave 2016-06-10 10:45:17	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	953	858	K		3	HEM	u	1.7	79.5	l	g	-64.5	4.1	9	-1
	This study	unknown	Z65.4	Z65	Z65.4a	Z65.4a:LP-DIR-T	hargrave 2016-06-10 10:45:17	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	373	77	K		3	LOW	u	149.0	22.9	l	g	63.0	37.4	3	0
	This study	unknown	Z65.4	Z65	Z65.4a	Z65.4a:LP-DIR-T	hargrave 2016-06-10 10:45:17	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	803	623	K		3	MID	u	7.6	126.0	l	g	-62.7	10.7	7	0
	This study	unknown	Z65.4	Z65	Z65.4a	Z65.4a:LP-DIR-T	hargrave 2016-06-10 10:45:17	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	858	K		3	HEM	u	1.7	138.2	l	g	-56.5	4.1	9	0
	This study	unknown	Z65.4	Z65	Z65.4a	Z65.4a:LP-DIR-T	hargrave 2016-06-10 10:45:17	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	373	77	K		3	LOW	u	149.0	196.5	l	g	80.7	37.4	3	100
	This study	unknown	Z65.4	Z65	Z65.4a	Z65.4a:LP-DIR-T	hargrave 2016-06-10 10:45:17	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	803	623	K		3	MID	u	7.6	67.0	l	g	-51.9	10.7	7	100
	This study	unknown	Z65.4	Z65	Z65.4a	Z65.4a:LP-DIR-T	hargrave 2016-06-10 10:45:17	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	858	K		3	HEM	u	1.7	80.7	l	g	-55.2	4.1	9	100
	This study	unknown	Z65.5	Z65	Z65.5a	Z65.5a:LP-DIR-T	hargrave 2016-06-10 10:46:53	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	423	348	K		4	LOW	u	155.4	148.2	l	g	20.9	9.1	3	-1
	This study	unknown	Z65.5	Z65	Z65.5a	Z65.5a:LP-DIR-T	hargrave 2016-06-10 10:46:53	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	852	818	K		4	MAG	u	18.0	339.4	l	g	-45.9	6.8	9	-1
	This study	unknown	Z65.5	Z65	Z65.5a	Z65.5a:LP-DIR-T	hargrave 2016-06-10 10:46:53	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	943	858	K		4	HEM	u	12.7	346.1	l	g	-32.8	3.8	7	-1
	This study	unknown	Z65.5	Z65	Z65.5a	Z65.5a:LP-DIR-T	hargrave 2016-06-10 10:46:53	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	788	623	K		4	MID	u	8.2	341.4	l	g	-29.5	8.8	7	-1
	This study	unknown	Z65.5	Z65	Z65.5a	Z65.5a:LP-DIR-T	hargrave 2016-06-10 10:46:53	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	348	K		4	LOW	u	155.4	0.7	l	g	58.0	9.1	3	0
	This study	unknown	Z65.5	Z65	Z65.5a	Z65.5a:LP-DIR-T	hargrave 2016-06-10 10:46:53	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	818	K		4	MAG	u	18.0	135.6	l	g	-50.9	6.8	9	0
	This study	unknown	Z65.5	Z65	Z65.5a	Z65.5a:LP-DIR-T	hargrave 2016-06-10 10:46:53	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	943	858	K		4	HEM	u	12.7	141.0	l	g	-64.7	3.8	7	0
	This study	unknown	Z65.5	Z65	Z65.5a	Z65.5a:LP-DIR-T	hargrave 2016-06-10 10:46:53	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	788	623	K		4	MID	u	8.2	153.2	l	g	-64.7	8.8	7	0
	This study	unknown	Z65.5	Z65	Z65.5a	Z65.5a:LP-DIR-T	hargrave 2016-06-10 10:46:53	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	348	K		4	LOW	u	155.4	262.9	l	g	77.8	9.1	3	100
	This study	unknown	Z65.5	Z65	Z65.5a	Z65.5a:LP-DIR-T	hargrave 2016-06-10 10:46:53	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	818	K		4	MAG	u	18.0	87.8	l	g	-51.3	6.8	9	100
	This study	unknown	Z65.5	Z65	Z65.5a	Z65.5a:LP-DIR-T	hargrave 2016-06-10 10:46:53	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	943	858	K		4	HEM	u	12.7	66.8	l	g	-58.7	3.8	7	100
	This study	unknown	Z65.5	Z65	Z65.5a	Z65.5a:LP-DIR-T	hargrave 2016-06-10 10:46:53	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	788	623	K		4	MID	u	8.2	67.6	l	g	-64.0	8.8	7	100
	This study	unknown	Z65.6	Z65	Z65.6a	Z65.6a:LP-DIR-T	hargrave 2016-06-10 10:48:30	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	423	77	K		4	LOW	u	156.2	156.8	l	g	44.8	28.8	4	-1
	This study	unknown	Z65.6	Z65	Z65.6a	Z65.6a:LP-DIR-T	hargrave 2016-06-10 10:48:30	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	852	818	K		4	MAG	u	11.8	284.8	l	g	-53.1	3.5	9	-1
	This study	unknown	Z65.6	Z65	Z65.6a	Z65.6a:LP-DIR-T	hargrave 2016-06-10 10:48:30	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	948	858	K		4	HEM	u	1.6	306.7	l	g	-56.5	4.4	8	-1
	This study	unknown	Z65.6	Z65	Z65.6a	Z65.6a:LP-DIR-T	hargrave 2016-06-10 10:48:30	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	788	623	K		4	MID	u	13.3	323.8	l	g	-51.1	11.1	7	-1
	This study	unknown	Z65.6	Z65	Z65.6a	Z65.6a:LP-DIR-T	hargrave 2016-06-10 10:48:30	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		4	LOW	u	156.2	343.3	l	g	73.7	28.8	4	0
	This study	unknown	Z65.6	Z65	Z65.6a	Z65.6a:LP-DIR-T	hargrave 2016-06-10 10:48:30	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	818	K		4	MAG	u	11.8	130.1	l	g	-43.0	3.5	9	0
	This study	unknown	Z65.6	Z65	Z65.6a	Z65.6a:LP-DIR-T	hargrave 2016-06-10 10:48:30	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	948	858	K		4	HEM	u	1.6	129.8	l	g	-56.0	4.4	8	0
	This study	unknown	Z65.6	Z65	Z65.6a	Z65.6a:LP-DIR-T	hargrave 2016-06-10 10:48:30	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	788	623	K		4	MID	u	13.3	142.1	l	g	-65.7	11.1	7	0
	This study	unknown	Z65.6	Z65	Z65.6a	Z65.6a:LP-DIR-T	hargrave 2016-06-10 10:48:30	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		4	LOW	u	156.2	225.1	l	g	64.9	28.8	4	100
	This study	unknown	Z65.6	Z65	Z65.6a	Z65.6a:LP-DIR-T	hargrave 2016-06-10 10:48:30	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	818	K		4	MAG	u	11.8	94.2	l	g	-43.6	3.5	9	100
	This study	unknown	Z65.6	Z65	Z65.6a	Z65.6a:LP-DIR-T	hargrave 2016-06-10 10:48:30	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	948	858	K		4	HEM	u	1.6	78.1	l	g	-50.7	4.4	8	100
	This study	unknown	Z65.6	Z65	Z65.6a	Z65.6a:LP-DIR-T	hargrave 2016-06-10 10:48:30	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	788	623	K		4	MID	u	13.3	64.9	l	g	-59.3	11.1	7	100
	This study	unknown	Z65.7	Z65	Z65.7a	Z65.7a:LP-DIR-T	hargrave 2016-06-10 10:51:34	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	373	77	K		4	LOW	u	141.1	106.5	l	g	51.0	6.9	3	-1
	This study	unknown	Z65.7	Z65	Z65.7a	Z65.7a:LP-DIR-T	hargrave 2016-06-10 10:51:34	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	852	823	K		4	MAG	u	10.7	143.3	l	g	-80.1	3.0	8	-1
	This study	unknown	Z65.7	Z65	Z65.7a	Z65.7a:LP-DIR-T	hargrave 2016-06-10 10:51:34	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.1	948	858	K		4	HEM	u	3.8	300.6	l	g	-84.6	5.8	8	-1
